CustomerID,Age,Gender,Income,VisitFrequency,AverageSpend,PreferredCuisine,TimeOfVisit,GroupSize,DiningOccasion,MealType,OnlineReservation,DeliveryOrder,LoyaltyProgramMember,WaitTime,ServiceRating,FoodRating,AmbianceRating,HighSatisfaction
1274,27,Male,41381,Weekly,152.44996861780493,Mexican,Lunch,1,Celebration,Dine-in,0,0,1,16.698340437865237,2,3,1,0
1275,51,Male,42975,Daily,168.76792613447665,Mexican,Dinner,6,Business,Dine-in,1,0,1,13.869249608264116,5,4,3,0
1276,42,Male,39943,Weekly,27.522313458149476,Mexican,Dinner,7,Casual,Dine-in,1,1,0,44.64602089311055,1,5,5,0
1277,36,Male,43326,Rarely,171.40968079304494,Mexican,Breakfast,1,Casual,Dine-in,0,0,0,29.464097095361517,3,5,1,0
1278,35,Female,55454,Weekly,129.12224055981193,Indian,Breakfast,1,Business,Dine-in,0,1,1,58.4036426233862,4,3,3,0
1279,18,Male,21073,Monthly,83.19003169592992,Indian,Lunch,2,Casual,Dine-in,1,1,1,24.234872374241988,5,1,5,1
1280,64,Male,127760,Weekly,156.60651112189112,Italian,Lunch,7,Business,Dine-in,0,1,1,25.191814402328998,1,4,2,0
1281,33,Male,136837,Monthly,153.05342078846027,Mexican,Lunch,7,Celebration,Takeaway,1,0,0,40.86118501614897,1,5,5,0
1282,39,Male,147882,Monthly,143.95748618552017,American,Breakfast,3,Casual,Takeaway,0,1,1,14.632573578283004,2,1,5,0
1283,65,Female,64898,Rarely,83.53692607610644,Italian,Breakfast,8,Business,Dine-in,0,0,0,5.472133483076549,4,3,2,0
1284,65,Female,39551,Rarely,71.16360917361501,Italian,Dinner,3,Celebration,Dine-in,0,0,1,27.075081457477005,2,5,1,0
1285,51,Male,89947,Weekly,189.23895697660262,Chinese,Dinner,6,Celebration,Dine-in,1,0,0,7.180355695929272,5,5,5,1
1286,40,Male,25034,Monthly,150.64589337455803,Mexican,Breakfast,6,Celebration,Dine-in,0,0,1,6.357974098708167,3,2,3,0
1287,64,Female,106131,Monthly,183.70698868021884,Indian,Dinner,6,Casual,Takeaway,0,0,1,19.538420394359036,1,3,4,0
1288,54,Female,64136,Monthly,117.17747014196863,American,Breakfast,9,Business,Dine-in,0,0,1,16.291742748657963,1,3,2,0
1289,52,Female,36483,Daily,59.45131945944581,Chinese,Lunch,8,Casual,Dine-in,0,0,1,19.628911504392914,2,5,1,0
1290,24,Male,71235,Weekly,100.1519807030905,Chinese,Dinner,1,Casual,Takeaway,0,1,0,34.73797166387229,3,2,5,0
1291,53,Female,58484,Monthly,185.054820047765,Indian,Lunch,4,Business,Dine-in,0,0,1,28.41809886310994,5,2,1,0
1292,63,Male,144991,Rarely,13.260450476413716,American,Breakfast,3,Celebration,Dine-in,0,0,0,31.796520733924297,5,5,3,0
1293,69,Female,39636,Daily,128.69675764263124,American,Breakfast,8,Casual,Takeaway,1,0,0,30.911059865651577,4,2,4,0
1294,35,Female,108289,Rarely,14.51938081080003,Italian,Dinner,7,Celebration,Takeaway,0,0,1,59.649497285530664,5,1,4,0
1295,67,Female,52485,Rarely,171.09547026445418,Italian,Lunch,7,Celebration,Dine-in,0,0,1,2.9741280043373286,5,3,2,0
1296,57,Female,135768,Monthly,189.13196023168717,Italian,Lunch,7,Business,Takeaway,0,0,0,57.43355058474199,2,2,4,0
1297,49,Female,58909,Weekly,148.05138359296944,Chinese,Breakfast,7,Casual,Takeaway,0,0,1,6.76253821687501,2,2,5,0
1298,56,Male,134286,Weekly,89.07257720783619,Chinese,Dinner,3,Casual,Takeaway,1,1,1,49.75238350759482,5,5,5,1
1299,67,Female,75111,Weekly,132.84366490107558,Mexican,Dinner,4,Casual,Takeaway,0,1,0,3.663373534822749,4,4,4,1
1300,63,Male,49297,Daily,138.85239425981095,Indian,Breakfast,7,Business,Dine-in,0,1,0,55.1995000056825,5,3,4,0
1301,35,Female,95984,Monthly,26.158503304852402,Indian,Breakfast,2,Celebration,Dine-in,0,1,1,27.500170859859104,1,4,4,1
1302,63,Male,139580,Weekly,91.07142380915398,American,Breakfast,8,Business,Dine-in,0,0,1,25.232958605700258,4,5,2,0
1303,21,Male,113599,Weekly,101.25643115538126,Indian,Lunch,8,Casual,Dine-in,0,0,1,0.03964324091649374,2,2,2,0
1304,58,Female,62444,Weekly,135.6493959128814,American,Lunch,8,Celebration,Takeaway,0,0,1,57.09383832733932,5,3,5,0
1305,39,Female,133625,Monthly,187.99589129527632,Chinese,Breakfast,6,Casual,Takeaway,0,0,1,22.48580328008726,1,1,1,0
1306,44,Male,122923,Monthly,132.07414734548942,Italian,Breakfast,3,Casual,Takeaway,0,0,0,10.693757610597352,4,3,1,0
1307,24,Male,148016,Rarely,145.90630080787284,Indian,Breakfast,2,Casual,Takeaway,0,0,1,48.04410474636323,1,3,5,0
1308,44,Female,40875,Daily,173.27401268790632,American,Breakfast,8,Business,Takeaway,0,1,0,26.923850260390132,5,4,1,0
1309,49,Male,78920,Monthly,101.46681786979451,American,Breakfast,2,Celebration,Takeaway,0,0,0,28.99944668357378,2,1,1,0
1310,51,Male,74106,Rarely,65.80537981561592,Italian,Breakfast,1,Business,Takeaway,0,0,1,16.935790570502157,5,2,4,0
1311,23,Female,24621,Daily,66.5752841758503,Indian,Dinner,4,Casual,Takeaway,0,0,1,47.135932629530984,1,3,5,0
1312,26,Male,93768,Rarely,177.499948130957,Chinese,Lunch,9,Casual,Takeaway,1,1,0,37.562005148361976,2,1,1,0
1313,46,Female,78761,Weekly,121.644763775759,Mexican,Lunch,6,Celebration,Dine-in,0,0,0,13.289351557213948,1,5,5,0
1314,21,Female,23860,Weekly,157.16585843191748,Mexican,Dinner,2,Business,Takeaway,0,1,0,24.879051960963178,2,1,2,0
1315,60,Male,106565,Weekly,197.57813740950488,Mexican,Dinner,3,Casual,Dine-in,0,0,1,30.623407412173876,5,5,4,1
1316,46,Male,143417,Weekly,105.43061829329368,Mexican,Dinner,9,Business,Dine-in,0,0,1,30.295858293167164,2,2,4,0
1317,54,Male,26210,Weekly,48.65686844979565,Italian,Breakfast,5,Celebration,Takeaway,1,1,1,0.5127055628958654,3,2,3,0
1318,20,Male,97382,Monthly,93.70908575212601,Italian,Breakfast,6,Business,Dine-in,0,0,0,44.33416927696289,2,5,3,0
1319,33,Male,113459,Weekly,87.48813881246244,Indian,Lunch,1,Celebration,Dine-in,1,0,0,10.750463328890682,4,4,4,1
1320,36,Female,94675,Weekly,167.89015925797418,Mexican,Dinner,9,Business,Takeaway,0,1,1,7.331572874095766,4,4,3,0
1321,55,Female,96671,Monthly,122.0302340504835,Mexican,Lunch,3,Business,Takeaway,1,0,1,34.01814136272406,4,1,4,0
1322,59,Male,103191,Weekly,17.1300334737073,American,Dinner,2,Business,Dine-in,1,1,1,18.882868131683466,3,5,3,1
1323,20,Male,91812,Weekly,70.4066687027184,Italian,Breakfast,1,Business,Dine-in,0,0,0,0.01491145603969457,2,3,5,0
1324,43,Male,58774,Monthly,19.9192726952068,Mexican,Breakfast,6,Business,Dine-in,1,0,0,58.563704828219635,1,2,1,0
1325,41,Male,40283,Rarely,89.05679780744273,Mexican,Lunch,9,Casual,Takeaway,0,0,0,5.772071492753382,2,3,2,0
1326,31,Female,102165,Rarely,110.43776733822972,Chinese,Dinner,6,Celebration,Dine-in,0,1,0,15.94594752425378,4,2,1,0
1327,23,Male,57832,Weekly,51.804584757495064,Mexican,Dinner,5,Business,Dine-in,0,1,1,50.556431329598134,5,2,1,0
1328,69,Female,101500,Weekly,40.84520606154881,Italian,Breakfast,9,Business,Takeaway,1,0,1,8.696160119258,4,4,2,0
1329,31,Male,60445,Weekly,195.74497066492683,Chinese,Lunch,7,Celebration,Takeaway,0,0,1,59.48946845343411,3,1,4,0
1330,39,Male,138869,Monthly,70.41172456818165,Mexican,Dinner,3,Celebration,Dine-in,1,0,1,37.05073691866939,1,4,1,0
1331,42,Male,102295,Monthly,81.75651562897325,Chinese,Dinner,8,Celebration,Dine-in,0,0,0,48.21798945615952,1,1,5,0
1332,42,Male,67826,Monthly,76.92388842099817,Mexican,Lunch,3,Celebration,Takeaway,1,0,1,10.183711939248226,5,3,1,0
1333,61,Male,127735,Weekly,114.59085876043166,Italian,Lunch,7,Business,Dine-in,0,0,0,43.01415614130316,4,1,5,0
1334,33,Female,119581,Monthly,121.73341050634113,Indian,Dinner,3,Casual,Dine-in,1,1,1,15.011897579806705,1,4,1,1
1335,60,Female,70633,Daily,36.876378342905106,American,Breakfast,7,Casual,Dine-in,0,0,0,18.597088049187263,2,1,2,0
1336,34,Female,37772,Monthly,141.23893476315675,Indian,Breakfast,4,Celebration,Dine-in,0,0,1,47.77061152632037,2,3,4,0
1337,49,Female,29371,Monthly,180.39327818008806,Chinese,Lunch,6,Casual,Takeaway,0,1,1,41.83867263046258,4,5,1,0
1338,44,Female,116560,Weekly,64.12520745173973,Chinese,Dinner,4,Casual,Takeaway,0,1,0,45.29659346178499,1,4,3,0
1339,56,Male,49632,Rarely,148.7364950664031,Mexican,Dinner,2,Business,Takeaway,0,0,0,31.555532962067726,2,5,5,0
1340,67,Female,41527,Weekly,55.49285336468879,Indian,Breakfast,2,Casual,Takeaway,0,0,0,39.57717401446178,2,4,2,0
1341,33,Female,82610,Weekly,130.08219595514345,Chinese,Dinner,8,Celebration,Takeaway,0,1,0,10.691894792308084,5,3,4,0
1342,62,Female,31978,Monthly,192.27871231785772,Mexican,Breakfast,6,Business,Dine-in,0,1,0,1.7609426572039943,1,3,2,0
1343,33,Male,109428,Monthly,144.3465061861136,Mexican,Dinner,3,Celebration,Takeaway,0,0,1,41.99392767462301,4,4,2,0
1344,37,Female,128045,Weekly,148.06410825753284,Indian,Dinner,3,Business,Dine-in,0,1,0,19.77570596767468,5,2,5,1
1345,68,Male,50961,Monthly,99.96576649996032,Chinese,Dinner,2,Casual,Takeaway,0,0,1,46.85114685599076,5,3,3,0
1346,27,Male,124945,Rarely,80.84738711063952,Italian,Lunch,5,Casual,Dine-in,0,1,1,19.59420907073004,4,1,4,0
1347,40,Male,96655,Rarely,178.58696459159393,Mexican,Breakfast,1,Celebration,Dine-in,0,0,1,47.58910845730353,2,1,4,0
1348,62,Female,132001,Weekly,32.40365651484126,Italian,Lunch,4,Business,Takeaway,0,1,1,28.29627880427111,4,5,1,0
1349,60,Female,60737,Weekly,66.04577457836871,Italian,Breakfast,6,Business,Dine-in,0,0,0,55.75293602777088,4,5,2,0
1350,57,Male,144002,Rarely,31.390325921530867,Italian,Breakfast,1,Celebration,Takeaway,0,0,0,11.97262536318686,4,2,2,0
1351,43,Male,89392,Weekly,150.2630044370998,Indian,Breakfast,4,Celebration,Dine-in,0,1,0,59.97076205449223,4,5,5,1
1352,43,Female,135581,Weekly,98.34962582852648,Mexican,Lunch,2,Business,Dine-in,0,0,1,58.77803832900975,4,4,3,0
1353,44,Male,60172,Weekly,106.79777481950957,Chinese,Dinner,9,Casual,Takeaway,0,1,1,51.118754812073654,4,3,5,0
1354,46,Female,126264,Weekly,145.12257685317803,Mexican,Lunch,3,Business,Dine-in,0,0,0,7.9125655022729235,5,3,3,0
1355,44,Female,35147,Rarely,15.30161676542388,Italian,Lunch,8,Business,Takeaway,0,1,0,41.47061149684138,3,1,5,0
1356,41,Male,38506,Monthly,156.13058358815852,Italian,Dinner,2,Business,Dine-in,0,0,0,17.49933493348158,5,1,3,0
1357,52,Female,63957,Daily,112.84220712588231,Indian,Dinner,6,Celebration,Takeaway,1,1,0,20.325972315339662,1,1,3,0
1358,54,Female,48049,Monthly,150.02543738745138,Italian,Dinner,9,Business,Takeaway,1,0,0,8.019213181970159,3,1,3,0
1359,40,Female,99500,Rarely,17.395438760306,Italian,Lunch,4,Business,Takeaway,1,1,1,57.88974717314581,5,3,2,0
1360,48,Female,32259,Weekly,115.23071398298941,Chinese,Lunch,4,Business,Takeaway,1,1,1,51.62798958864588,4,2,4,0
1361,60,Male,148431,Weekly,134.20424150002853,Chinese,Dinner,9,Business,Takeaway,0,0,0,33.14442549889363,3,4,3,0
1362,33,Male,59583,Weekly,58.56481017466921,Chinese,Breakfast,6,Celebration,Takeaway,0,0,1,39.499781042420416,1,3,4,0
1363,18,Female,120166,Daily,51.84538673766124,Indian,Breakfast,7,Business,Takeaway,1,1,1,51.256064928199166,5,3,2,0
1364,58,Female,88894,Rarely,25.049393348479157,Italian,Breakfast,2,Business,Takeaway,1,1,0,48.0509590567146,3,3,2,0
1365,31,Female,37407,Weekly,157.79498012102556,Italian,Breakfast,6,Casual,Takeaway,0,0,0,53.09621353085749,1,4,1,0
1366,47,Male,124637,Monthly,81.64624849342039,Italian,Breakfast,2,Business,Takeaway,0,1,0,41.50380254524809,5,3,5,0
1367,40,Female,51442,Monthly,20.105001874739415,Indian,Dinner,9,Business,Takeaway,0,0,1,4.046710757404426,2,4,2,0
1368,57,Male,25781,Daily,40.034023079181026,Mexican,Lunch,5,Celebration,Takeaway,0,1,0,22.50614782856041,4,2,3,0
1369,45,Female,37727,Weekly,90.3911759441238,Italian,Breakfast,1,Casual,Takeaway,0,0,0,24.39445248319741,1,5,3,0
1370,66,Female,113729,Weekly,20.511071618926977,Chinese,Dinner,8,Business,Takeaway,1,1,0,37.15789927169804,4,3,3,0
1371,54,Male,98671,Rarely,66.9188731715312,Indian,Lunch,4,Casual,Takeaway,0,0,0,50.24718569753183,1,2,2,0
1372,57,Male,70701,Rarely,132.74031925912814,Chinese,Lunch,3,Business,Dine-in,0,1,0,41.79393680547827,3,2,1,0
1373,21,Female,133011,Weekly,141.324316423645,Mexican,Lunch,5,Business,Dine-in,0,0,0,4.935800613403876,1,1,3,0
1374,34,Male,44396,Monthly,23.563171298026347,Chinese,Breakfast,9,Celebration,Dine-in,0,1,0,55.780385819489716,5,5,5,0
1375,60,Female,106932,Weekly,86.33289938401843,Chinese,Dinner,3,Casual,Takeaway,0,1,0,31.48687306487072,5,1,5,0
1376,27,Male,84302,Monthly,40.95330861057982,Italian,Dinner,2,Casual,Dine-in,0,0,0,7.210911587176236,1,2,5,0
1377,52,Male,146559,Monthly,120.3530615844241,Italian,Lunch,5,Business,Takeaway,0,1,0,22.784604482019223,3,3,2,0
1378,25,Male,142823,Monthly,113.91503018690754,Chinese,Lunch,8,Casual,Dine-in,1,0,0,53.04560429863301,3,2,5,0
1379,36,Female,79019,Weekly,161.31027010194128,Mexican,Lunch,6,Business,Takeaway,1,1,0,34.1436958893122,1,5,4,0
1380,42,Female,105448,Daily,45.02297151439418,Mexican,Lunch,1,Casual,Dine-in,0,0,1,53.951306582926776,5,2,5,0
1381,37,Female,46304,Monthly,136.6023266790903,Chinese,Dinner,9,Business,Dine-in,1,1,0,35.76552841879925,4,4,5,0
1382,64,Female,49825,Daily,118.92288156780249,Indian,Breakfast,4,Business,Dine-in,0,1,0,38.73095634516474,3,5,5,0
1383,60,Male,84644,Monthly,139.27765547791014,Italian,Breakfast,1,Celebration,Takeaway,0,0,1,21.38462696783084,2,2,2,0
1384,43,Female,136185,Weekly,131.64020888774843,American,Dinner,6,Casual,Dine-in,1,0,0,14.406382360385958,5,3,2,0
1385,42,Male,101944,Rarely,37.382881137926574,Mexican,Lunch,7,Casual,Takeaway,0,0,1,47.80275746593817,3,3,1,0
1386,62,Male,26014,Weekly,59.86319398044693,Chinese,Lunch,3,Casual,Takeaway,1,0,0,32.36902117508587,3,4,5,0
1387,56,Female,26033,Monthly,92.0893518095621,Mexican,Breakfast,9,Celebration,Dine-in,0,0,1,38.4293267237995,3,1,2,0
1388,38,Male,21536,Rarely,186.63117481008334,American,Breakfast,9,Casual,Takeaway,0,0,0,6.340382658491588,4,4,4,0
1389,41,Female,53342,Weekly,94.72613669834729,American,Dinner,2,Celebration,Takeaway,0,0,0,34.80458917481756,5,5,5,0
1390,31,Male,103434,Daily,20.857983849567155,American,Dinner,6,Casual,Dine-in,1,1,1,23.121827134599442,1,1,5,0
1391,67,Female,94300,Weekly,76.16677965137659,Mexican,Lunch,8,Celebration,Takeaway,1,1,0,15.781573157463411,5,5,4,1
1392,49,Female,55787,Weekly,35.0372637599459,Indian,Breakfast,5,Celebration,Takeaway,0,1,0,36.60330406264345,5,5,2,0
1393,61,Male,59208,Weekly,112.1108033539408,Mexican,Dinner,4,Celebration,Dine-in,0,0,0,15.577277633501811,5,5,1,1
1394,42,Female,99528,Rarely,21.851667080957405,Indian,Dinner,6,Celebration,Dine-in,1,1,0,31.87568595020769,2,2,3,0
1395,28,Female,54070,Rarely,176.5760636160017,American,Lunch,3,Business,Takeaway,0,0,1,15.804442301945507,1,2,1,0
1396,37,Male,108559,Monthly,75.62872208608965,Indian,Dinner,3,Casual,Takeaway,0,1,1,28.813088586977496,3,5,2,0
1397,20,Male,125213,Weekly,71.10701806075684,American,Breakfast,3,Celebration,Dine-in,0,0,0,50.91097242795797,1,2,2,0
1398,61,Male,91475,Weekly,134.82270663232055,Chinese,Dinner,7,Business,Takeaway,0,1,1,46.60247439806008,4,3,4,0
1399,33,Male,63797,Weekly,77.31028371345393,Indian,Dinner,5,Casual,Takeaway,1,0,1,12.633751750625157,1,1,1,0
1400,36,Male,111713,Rarely,45.64070411912236,Italian,Lunch,4,Celebration,Takeaway,0,0,1,55.80069313562562,3,5,3,0
1401,51,Male,67850,Weekly,78.42907421636022,Italian,Dinner,5,Business,Takeaway,0,1,1,58.551129157772394,1,1,2,0
1402,63,Male,107425,Rarely,196.0137588537852,Italian,Breakfast,9,Business,Dine-in,0,1,1,25.061243833862108,4,2,5,0
1403,19,Male,35923,Daily,107.65159384535129,Italian,Breakfast,3,Casual,Dine-in,0,0,1,41.18056022078143,3,5,5,0
1404,38,Male,119288,Rarely,199.92421535857147,Mexican,Dinner,1,Casual,Takeaway,0,1,0,59.510085298230685,5,4,1,0
1405,35,Female,120153,Weekly,59.145511067017424,Chinese,Lunch,8,Business,Dine-in,0,0,0,6.043424578028769,4,4,5,0
1406,38,Female,67489,Daily,81.76408433927404,Indian,Lunch,4,Business,Dine-in,0,0,0,20.056381531633008,1,3,3,0
1407,55,Female,115270,Weekly,100.85408378218845,Mexican,Lunch,2,Business,Dine-in,0,1,0,36.19978464010737,4,3,2,0
1408,35,Female,134171,Monthly,35.00289610269914,Chinese,Dinner,5,Casual,Dine-in,0,1,1,5.441516163526341,2,1,3,0
1409,29,Male,68955,Monthly,175.6719507782355,Chinese,Breakfast,1,Business,Takeaway,1,1,1,55.396910337971136,1,5,5,0
1410,39,Female,110292,Weekly,65.42080208346175,American,Lunch,8,Celebration,Dine-in,0,1,1,10.565570908594156,2,1,3,0
1411,20,Female,141978,Weekly,85.78040668918052,Italian,Breakfast,3,Casual,Dine-in,0,0,0,55.69684633819238,5,3,5,0
1412,58,Male,61799,Weekly,164.37473879392766,Indian,Breakfast,2,Casual,Takeaway,0,0,1,19.42665601928384,4,1,4,0
1413,18,Female,116054,Daily,28.86517302001144,American,Breakfast,7,Casual,Dine-in,1,0,0,26.51163546866544,5,1,3,0
1414,42,Female,121317,Rarely,133.35814531316947,American,Breakfast,7,Celebration,Dine-in,0,1,0,28.393705729170293,5,4,5,1
1415,25,Male,83536,Monthly,54.602697052905306,Mexican,Breakfast,8,Business,Dine-in,0,1,1,46.522678984742114,2,3,4,0
1416,34,Male,28019,Monthly,178.09542825350078,Mexican,Lunch,2,Casual,Takeaway,0,1,0,21.16221310420535,3,3,4,0
1417,52,Female,35169,Daily,111.78347325804212,Chinese,Lunch,5,Casual,Dine-in,1,0,0,40.44596006646989,2,5,2,0
1418,51,Male,30516,Monthly,192.24006601165647,Indian,Dinner,7,Celebration,Dine-in,1,1,0,19.52026168737512,1,5,5,0
1419,42,Female,45464,Weekly,28.19637011886315,Indian,Dinner,3,Celebration,Dine-in,0,0,1,19.563565757525197,3,2,5,0
1420,45,Male,33765,Weekly,36.778500248831136,Indian,Breakfast,8,Celebration,Dine-in,0,1,1,20.454879123220906,5,1,1,0
1421,38,Male,69705,Rarely,44.27360536824927,Italian,Breakfast,9,Celebration,Dine-in,0,0,0,33.431583675079565,5,5,2,0
1422,45,Female,65621,Rarely,152.50187032746,Italian,Breakfast,5,Casual,Takeaway,0,1,0,52.244510031400026,3,2,3,0
1423,61,Male,139407,Rarely,76.1388425208535,Mexican,Lunch,5,Casual,Dine-in,1,0,0,47.683212027275864,1,2,1,0
1424,36,Male,46134,Weekly,117.26780589307037,American,Lunch,8,Business,Dine-in,1,0,1,41.96876383479308,1,5,4,0
1425,61,Female,26777,Daily,100.02876406197917,Mexican,Breakfast,4,Casual,Dine-in,0,1,0,10.96746060047673,5,5,4,1
1426,26,Male,109303,Daily,141.18643071469646,American,Lunch,3,Business,Takeaway,0,0,0,12.29116345345587,3,3,5,0
1427,60,Male,147834,Daily,169.6932943511229,Italian,Dinner,7,Casual,Takeaway,0,0,1,4.906903312295084,2,1,2,0
1428,69,Male,63966,Weekly,193.40796934940934,American,Lunch,1,Casual,Takeaway,0,0,0,9.304219705782948,3,3,5,0
1429,50,Male,22675,Monthly,17.76115338177571,Italian,Dinner,1,Celebration,Dine-in,0,1,1,50.66878579355984,5,2,3,0
1430,24,Male,107166,Monthly,26.49229881229368,American,Dinner,3,Casual,Takeaway,1,1,1,24.905073609855574,4,1,4,0
1431,32,Female,74310,Daily,142.78574725528904,Mexican,Lunch,7,Casual,Takeaway,0,0,0,43.82732458014302,1,3,2,0
1432,26,Female,36721,Weekly,38.01218870099531,Indian,Dinner,8,Celebration,Takeaway,0,0,1,29.834066542881562,5,3,3,0
1433,36,Male,91772,Daily,56.432095925052735,Italian,Breakfast,7,Casual,Dine-in,1,0,1,32.13632242302906,4,4,2,0
1434,47,Male,98691,Weekly,84.26181628530043,American,Breakfast,7,Casual,Dine-in,1,0,0,26.210100654801025,4,5,3,0
1435,31,Male,110265,Rarely,82.1737288987872,Italian,Lunch,8,Celebration,Dine-in,1,0,0,18.576954479444186,2,1,5,0
1436,40,Male,82755,Monthly,176.5884627116285,Italian,Lunch,7,Casual,Dine-in,0,1,1,6.657771391379339,2,2,4,0
1437,43,Male,48319,Weekly,47.55312222798942,American,Breakfast,3,Celebration,Takeaway,0,0,1,7.416326486478015,3,4,3,0
1438,25,Male,32906,Weekly,176.91873066127036,American,Lunch,6,Celebration,Takeaway,0,0,1,6.398380411365876,2,4,1,0
1439,58,Female,148438,Rarely,92.59637102402418,Indian,Breakfast,4,Celebration,Dine-in,0,0,0,18.720524373492697,4,1,2,0
1440,31,Male,113230,Monthly,161.23680941658296,Mexican,Breakfast,4,Casual,Takeaway,0,1,1,50.911300120112344,5,4,4,0
1441,25,Male,81110,Monthly,26.2349112939058,Mexican,Breakfast,3,Casual,Takeaway,0,0,0,12.72921979589283,2,1,3,0
1442,21,Female,147705,Weekly,20.654711535226305,American,Dinner,5,Casual,Takeaway,1,0,1,11.310974101220472,2,4,1,0
1443,37,Female,142450,Rarely,40.40292518920904,Mexican,Dinner,7,Casual,Dine-in,0,0,0,27.72980324065683,2,5,5,0
1444,60,Male,34207,Monthly,64.05444974289159,Italian,Breakfast,7,Business,Dine-in,0,1,1,36.53571812743533,1,3,4,0
1445,64,Female,71395,Weekly,122.09984858805404,American,Breakfast,3,Casual,Takeaway,0,0,1,59.70885938254508,5,4,3,0
1446,21,Male,111884,Rarely,152.58192308353804,Italian,Dinner,9,Business,Dine-in,0,1,0,22.776605954086037,3,4,2,0
1447,19,Male,81762,Rarely,173.1934313676002,Italian,Lunch,8,Business,Takeaway,0,1,1,9.2638215003383,3,2,1,0
1448,34,Male,100198,Rarely,46.42526732772109,Indian,Breakfast,4,Casual,Dine-in,0,0,1,51.93386285023039,4,3,2,0
1449,60,Male,74202,Daily,54.848932641016276,Mexican,Dinner,9,Celebration,Dine-in,0,0,0,48.028480345571445,3,4,2,0
1450,37,Male,47879,Weekly,181.30290545256946,Chinese,Lunch,8,Casual,Takeaway,1,1,1,15.996512751727753,5,2,4,0
1451,19,Female,101462,Monthly,11.70458240823595,American,Lunch,4,Celebration,Dine-in,1,0,0,1.92247237104624,5,2,4,0
1452,40,Female,54900,Weekly,41.39657990872268,Indian,Lunch,6,Celebration,Takeaway,0,1,1,10.915697104237033,3,5,2,0
1453,46,Male,128675,Monthly,61.78637701397768,Italian,Dinner,9,Business,Takeaway,1,0,0,9.927728913655807,1,1,2,0
1454,44,Male,32810,Rarely,12.761229125085087,Indian,Lunch,1,Celebration,Takeaway,0,0,0,18.09203140722175,4,5,4,0
1455,62,Male,56425,Daily,70.96739934261325,Chinese,Lunch,9,Celebration,Dine-in,0,0,1,52.64420844315436,4,3,2,0
1456,55,Male,44155,Daily,89.69675886611779,Italian,Dinner,4,Business,Dine-in,1,1,1,18.51509266698789,3,2,5,1
1457,34,Female,138842,Weekly,162.95492877688537,Indian,Dinner,8,Celebration,Dine-in,1,0,1,4.228618028577989,1,5,3,1
1458,41,Male,62402,Weekly,145.13634222587743,Mexican,Dinner,9,Celebration,Takeaway,0,0,1,41.333257079553235,5,1,5,0
1459,29,Female,106781,Rarely,181.9646724565334,Mexican,Breakfast,2,Business,Takeaway,0,1,1,27.785756906562952,2,2,3,0
1460,36,Male,27802,Monthly,109.22594621017963,Mexican,Breakfast,3,Business,Takeaway,0,0,1,15.458141450336987,2,2,3,0
1461,41,Female,88918,Weekly,183.75524402356484,Mexican,Dinner,9,Business,Takeaway,0,1,1,40.30123743596287,4,5,3,0
1462,21,Female,84564,Rarely,176.50776771022967,Italian,Dinner,4,Celebration,Dine-in,0,0,0,45.74091051544299,1,2,5,0
1463,36,Female,105520,Weekly,64.60245731285235,Indian,Breakfast,3,Casual,Dine-in,0,0,0,43.69588398985816,2,5,3,0
1464,54,Female,101247,Daily,79.79968019134273,Mexican,Lunch,1,Casual,Takeaway,0,0,0,7.745319194387208,1,2,2,0
1465,49,Female,20012,Weekly,158.63869643815414,Italian,Dinner,5,Casual,Dine-in,0,1,1,17.19321849537098,2,3,5,0
1466,59,Male,31919,Monthly,16.476402244841317,American,Breakfast,6,Casual,Dine-in,1,0,0,54.58245060696932,4,4,5,0
1467,19,Male,128360,Monthly,173.24258041492422,Indian,Dinner,5,Business,Takeaway,0,0,1,10.942907106584588,5,2,4,0
1468,37,Male,56810,Weekly,173.95151826472514,Chinese,Breakfast,2,Celebration,Takeaway,0,0,0,21.529347330904073,5,5,4,1
1469,34,Male,63881,Rarely,107.68321200719404,Indian,Dinner,2,Casual,Takeaway,0,0,1,46.29388290310728,3,1,5,0
1470,46,Female,127785,Monthly,197.21686201105783,Indian,Breakfast,6,Casual,Takeaway,0,0,1,12.825703842954306,3,1,2,0
1471,54,Female,134259,Daily,121.97615817516035,Mexican,Breakfast,8,Celebration,Takeaway,1,1,1,9.568050122638038,5,3,3,1
1472,65,Male,138824,Rarely,110.75990004240232,Italian,Dinner,8,Celebration,Dine-in,0,1,0,59.17656991942608,4,3,2,0
1473,36,Female,42276,Weekly,87.93335229596616,Mexican,Lunch,4,Business,Takeaway,1,0,0,1.6627307649905698,3,4,4,0
1474,65,Male,110155,Weekly,41.32008489524731,Chinese,Breakfast,3,Business,Dine-in,0,0,1,58.6420373566191,5,3,1,0
1475,54,Male,121292,Rarely,108.35474425587851,Italian,Lunch,4,Casual,Takeaway,0,1,0,29.69109418155144,2,1,2,0
1476,68,Male,126601,Weekly,72.20481494271507,American,Breakfast,4,Celebration,Dine-in,0,0,1,25.75292169280201,2,4,4,1
1477,36,Female,52458,Weekly,167.73327473872823,Chinese,Breakfast,5,Casual,Takeaway,1,0,1,26.678847912121995,4,2,3,0
1478,56,Male,123048,Rarely,119.03046330398037,Mexican,Dinner,5,Celebration,Takeaway,0,0,0,25.63840847158437,1,1,1,0
1479,36,Female,74992,Monthly,120.02273711414338,Italian,Lunch,1,Business,Dine-in,0,0,1,21.889971881202158,3,3,5,0
